# m=1, k=39.4784, p=2
# x0=0, v0=1
# t_start=0, t_end=25, h=0.001
#   t          x(t)               v(t)               KE(t)              PE(x(t)) 
2.7500  1.432596065907401e-04  -3.180990975068885e-04  5.059351791734849e-08  4.051139977397147e-07
2.7600  1.401136716392677e-04  -3.111137434863547e-04  4.839588069304665e-08  3.875170082800579e-07
2.7700  1.370368204089811e-04  -3.042817855966951e-04  4.629370252295657e-08  3.706843815424272e-07
2.7800  1.340275358435499e-04  -2.975998553081406e-04  4.428283693971310e-08  3.545829158037576e-07
2.7900  1.310843342007137e-04  -2.910646580627538e-04  4.235931758659390e-08  3.391808515285507e-07
2.8000  1.282057643207154e-04  -2.846729716500315e-04  4.051935039402982e-08  3.244478087243866e-07
2.8100  1.253904069108003e-04  -2.784216446181785e-04  3.875930609594564e-08  3.103547270185305e-07
2.8200  1.226368738454266e-04  -2.723075947202686e-04  3.707571307116902e-08  2.968738083374421e-07
2.8300  1.199438074818438e-04  -2.663278073945283e-04  3.546525049578847e-08  2.839784620761201e-07
2.8400  1.173098799907000e-04  -2.604793342779924e-04  3.392474179295306e-08  2.716432526491339e-07
2.8500  1.147337927013494e-04  -2.547592917527999e-04  3.245114836719411e-08  2.598438493198892e-07
2.8600  1.122142754615367e-04  -2.491648595244116e-04  3.104156361090988e-08  2.485569782091641e-07
2.8700  1.097500860111420e-04  -2.436932792310505e-04  2.969320717119138e-08  2.377603763882589e-07
2.8800  1.073400093696788e-04  -2.383418530836788e-04  2.840341946568096e-08  2.274327479662060e-07
2.8900  1.049828572372419e-04  -2.331079425358391e-04  2.716965643664604e-08  2.175537220844258e-07
2.9000  1.026774674086102e-04  -2.279889669827072e-04  2.598948453292097e-08  2.081038127359752e-07
2.9100  1.004227032002162e-04  -2.229824024887116e-04  2.486057590981889e-08  1.990643803301313e-07
2.9200  9.821745288969830e-05  -2.180857805430957e-04  2.378070383754566e-08  1.904175949265002e-07
2.9300  9.606062916776116e-05  -2.132966868428063e-04  2.274773830905909e-08  1.821464010661298e-07
2.9400  9.395116860207217e-05  -2.086127601021097e-04  2.175964183871019e-08  1.742344841302592e-07
2.9500  9.188803111293129e-05  -2.040316908883488e-04  2.081446544337935e-08  1.666662381603464e-07
2.9600  8.987019946045464e-05  -1.995512204832657e-04  1.991034479818046e-08  1.594267350759020e-07
2.9700  8.789667874301947e-05  -1.951691397693302e-04  1.904549655915017e-08  1.525016952294126e-07
2.9800  8.596649590672323e-05  -1.908832881405235e-04  1.821821484566906e-08  1.458774592402728e-07
2.9900  8.407869926561444e-05  -1.866915524370411e-04  1.742686787567624e-08  1.395409610521705e-07
3.0000  8.223235803245956e-05  -1.825918659033893e-04  1.666989474704065e-08  1.334797021607829e-07
3.0100  8.042656185981374e-05  -1.785822071693609e-04  1.594580235874028e-08  1.276817269609465e-07
3.0200  7.866042039116965e-05  -1.746605992533897e-04  1.525316246577660e-08  1.221355991646758e-07
3.0300  7.693306282196297e-05  -1.708251085877895e-04  1.459060886201504e-08  1.168303792435155e-07
3.0400  7.524363747021783e-05  -1.670738440653995e-04  1.395683468539471e-08  1.117556028507316e-07
3.0500  7.359131135662112e-05  -1.634049561071650e-04  1.335058984019226e-08  1.069012601807816e-07
3.0600  7.197526979381786e-05  -1.598166357501931e-04  1.277067853125495e-08  1.022577762253497e-07
3.0700  7.039471598472582e-05  -1.563071137558352e-04  1.221595690533981e-08  9.781599188700273e-08
3.0800  6.884887062967070e-05  -1.528746597373552e-04  1.168533079490607e-08  9.356714591321492e-08
3.0900  6.733697154214885e-05  -1.495175813067541e-04  1.117775355991091e-08  8.950285761512733e-08
3.1000  6.585827327302741e-05  -1.462342232403295e-04  1.069222402335126e-08  8.561511033695385e-08
3.1100  6.441204674299711e-05  -1.430229666625601e-04  1.022778449647989e-08  8.189623564342949e-08
3.1200  6.299757888309606e-05  -1.398822282479113e-04  9.783518889800381e-09  7.833889819410999e-08
3.1300  6.161417228312792e-05  -1.368104594401685e-04  9.358550906114998e-09  7.493608127468924e-08
3.1400  6.026114484780017e-05  -1.338061456889144e-04  8.952042312061496e-09  7.168107295679369e-08
3.1500  5.893782946041389e-05  -1.308678057027723e-04  8.563191284729281e-09  6.856745285895642e-08
3.1600  5.764357365393858e-05  -1.279939907190485e-04  8.191230830093935e-09  6.558907948265608e-08
3.1700  5.637773928931024e-05  -1.251832837894127e-04  7.835427270150323e-09  6.274007809844215e-08
3.1800  5.513970224079374e-05  -1.224342990812651e-04  7.495078795760334e-09  6.001482915825208e-08
3.1900  5.392885208825462e-05  -1.197456811944443e-04  7.169514082360748e-09  5.740795721106404e-08
3.2000  5.274459181618858e-05  -1.171161044929415e-04  6.858090965800799e-09  5.491432030002208e-08
3.2100  5.158633751936005e-05  -1.145442724512888e-04  6.560195175697537e-09  5.252899982011962e-08
3.2200  5.045351811490487e-05  -1.120289170153010e-04  6.275239123810604e-09  5.024729081643604e-08
3.2300  4.934557506075522e-05  -1.095687979768560e-04  6.002660745046538e-09  4.806469270379016e-08
3.2400  4.826196208024767e-05  -1.071627023624032e-04  5.741922388806512e-09  4.597690038950521e-08
3.2500  4.720214489277889e-05  -1.048094438349021e-04  5.492509758490753e-09  4.397979578177546e-08
3.2600  4.616560095037599e-05  -1.025078621088924e-04  5.253930897067845e-09  4.206943966688508e-08
3.2700  4.515181918005175e-05  -1.002568223784097e-04  5.025715216707995e-09  4.024206393925721e-08
3.2800  4.416029973181766e-05  -9.805521475746444e-05  4.807412570566236e-09  3.849406416900756e-08
3.2900  4.319055373223037e-05  -9.590195373280673e-05  4.598592364884702e-09  3.682199249234192e-08
3.3000  4.224210304335035e-05  -9.379597762870915e-05  4.398842709662654e-09  3.522255081077451e-08
3.3100  4.131448002699368e-05  -9.173624808350219e-05  4.207769606218930e-09  3.369258428575297e-08
3.3200  4.040722731416076e-05  -8.972174953760515e-05  4.024996170044375e-09  3.222907511585772e-08
3.3300  3.951989757952834e-05  -8.775148873279960e-05  3.850161887411328e-09  3.082913658430243e-08
3.3400  3.865205332089359e-05  -8.582449422249852e-05  3.682921904273841e-09  2.949000736499353e-08
3.3500  3.780326664346158e-05  -8.393981589277006e-05  3.522946346056067e-09  2.820904607591854e-08
3.3600  3.697311904886961e-05  -8.209652449387905e-05  3.369919666987042e-09  2.698372606911926e-08
3.3700  3.616120122884465e-05  -8.029371118211618e-05  3.223540027698545e-09  2.581163044697382e-08
3.3800  3.536711286339189e-05  -7.853048707168802e-05  3.083518699858279e-09  2.469044729495699e-08
3.3900  3.459046242341502e-05  -7.680598279644777e-05  2.949579496664116e-09  2.361796512147574e-08
3.4000  3.383086697767095e-05  -7.511934808124991e-05  2.821458228075992e-09  2.259206849578527e-08
3.4100  3.308795200396372e-05  -7.346975132271814e-05  2.698902179711022e-09  2.161073387538144e-08
3.4200  3.236135120448450e-05  -7.185637917921919e-05  2.581669614373863e-09  2.067202561463933e-08
3.4300  3.165070632520672e-05  -7.027843616984081e-05  2.469529295239195e-09  1.977409214682496e-08
3.4400  3.095566697924715e-05  -6.873514428217616e-05  2.362260029745787e-09  1.891516233194969e-08
3.4500  3.027589047410598e-05  -6.722574258872091e-05  2.259650233302482e-09  1.809354196326307e-08
3.4600  2.961104164270067e-05  -6.574948687169445e-05  2.161497511945560e-09  1.730761042549389e-08
3.4700  2.896079267811014e-05  -6.430564925609955e-05  2.067608263124249e-09  1.655581749824742e-08
3.4800  2.832482297194803e-05  -6.289351785084019e-05  1.977797293826977e-09  1.583668029825403e-08
3.4900  2.770281895628520e-05  -6.151239639772014e-05  1.891887455295127e-09  1.514878035443778e-08
3.5000  2.709447394904349e-05  -6.016160392814960e-05  1.809709293603772e-09  1.449076081003544e-08
3.5100  2.649948800278470e-05  -5.884047442739028e-05  1.731100715420185e-09  1.386132374624770e-08
3.5200  2.591756775682005e-05  -5.754835650617363e-05  1.655906668280828e-09  1.325922762214308e-08
3.5300  2.534842629256725e-05  -5.628461307953026e-05  1.583978834756214e-09  1.268328482576518e-08
3.5400  2.479178299208396e-05  -5.504862105267210e-05  1.515175339900347e-09  1.213235933161276e-08
3.5500  2.424736339970770e-05  -5.383977101377250e-05  1.449360471407729e-09  1.160536445987217e-08
3.5600  2.371489908673420e-05  -5.265746693349280e-05  1.386404411925944e-09  1.110126073298230e-08
3.5700  2.319412751906734e-05  -5.150112587110724e-05  1.326182982995816e-09  1.061905382530418e-08
3.5800  2.268479192777543e-05  -5.037017768708112e-05  1.268577400114062e-09  1.015779260185106e-08
3.5900  2.218664118249006e-05  -4.926406476196086e-05  1.213474038435337e-09  9.716567242210442e-09
3.6000  2.169942966758504e-05  -4.818224172143698e-05  1.160764208651491e-09  9.294507445957538e-09
3.6100  2.122291716107447e-05  -4.712417516744466e-05  1.110343942606004e-09  8.890780716020404e-09
3.6200  2.075686871617010e-05  -4.608934341516935e-05  1.062113788220707e-09  8.504590716610779e-09
3.6300  2.030105454543969e-05  -4.507723623582738e-05  1.015978613330294e-09  8.135175702481727e-09
3.6400  1.985524990750924e-05  -4.408735460509538e-05  9.718474180377121e-10  7.781807016413758e-09
3.6500  1.941923499625309e-05  -4.311921045706385e-05  9.296331552202822e-10  7.443787651965885e-09
3.6600  1.899279483241757e-05  -4.217232644359388e-05  8.892525588325237e-10  7.120450878656644e-09
3.6700  1.857571915762434e-05  -4.124623569895840e-05  8.506259796670152e-10  6.811158926863293e-09
3.6800  1.816780233070153e-05  -4.034048160965179e-05  8.136772282493270e-10  6.515301729845209e-09
3.6900  1.776884322629136e-05  -3.945461758925433e-05  7.783334245571487e-10  6.232295720410227e-09
3.7000  1.737864513568431e-05  -3.858820685824068e-05  7.445248542671867e-10  5.961582679850254e-09
3.7100  1.699701566983097e-05  -3.774082222862359e-05  7.121848312462841e-10  5.702628636875913e-09
3.7200  1.662376666448363e-05  -3.691204589332681e-05  6.812495660155321e-10  5.454922814378230e-09
3.7300  1.625871408742106e-05  -3.610146922018332e-05  6.516580399279217e-10  5.217976621940002e-09
3.7400  1.590167794771049e-05  -3.530869255045722e-05  6.233518848113568e-10  4.991322692109595e-09
3.7500  1.555248220696222e-05  -3.453332500179013e-05  5.962752678396317e-10  4.774513958536212e-09
3.7600  1.521095469253307e-05  -3.377498427547470e-05  5.703747814042814e-10  4.567122774148343e-09
3.7700  1.487692701263578e-05  -3.303329646796042e-05  5.455993377700833e-10  4.368740067635982e-09
3.7800  1.455023447331271e-05  -3.230789588649867e-05  5.219000683064190e-10  4.178974536572888e-09
3.7900  1.423071599723258e-05  -3.159842486883614e-05  4.992302270957410e-10  3.997451875587241e-09
3.8000  1.391821404427061e-05  -3.090453360686775e-05  4.775450987290091e-10  3.823814038058388e-09
3.8100  1.361257453383253e-05  -3.022587997416204e-05  4.568019101062249e-10  3.657718529883345e-09
3.8200  1.331364676888449e-05  -2.956212935727412e-05  4.369597460681043e-10  3.498837733920075e-09
3.8300  1.302128336165105e-05  -2.891295449076289e-05  4.179794686924630e-10  3.346858263774987e-09
3.8400  1.273534016094502e-05  -2.827803529583122e-05  3.998236400961382e-10  3.201480345660064e-09
3.8500  1.245567618109297e-05  -2.765705872250958e-05  3.824564485901717e-10  3.062417227100350e-09
3.8600  1.218215353242157e-05  -2.704971859530523e-05  3.658436380426008e-10  2.929394611325470e-09
3.8700  1.191463735327045e-05  -2.645571546224091e-05  3.499524403095264e-10  2.802150116229575e-09
3.8800  1.165299574349799e-05  -2.587475644720861e-05  3.347515106011818e-10  2.680432756832509e-09
3.8900  1.139709969944730e-05  -2.530655510556561e-05  3.202108656555144e-10  2.564002450221369e-09
3.9000  1.114682305034038e-05  -2.475083128290152e-05  3.063018245973282e-10  2.452629541995996e-09
3.9100  1.090204239606899e-05  -2.420731097690685e-05  2.929969523663374e-10  2.346094353284309e-09
3.9200  1.066263704635163e-05  -2.367572620227482e-05  2.802700056025412e-10  2.244186747433995e-09
3.9300  1.042848896122664e-05  -2.315581485856993e-05  2.680958808821840e-10  2.146705715525859e-09
3.9400  1.019948269285199e-05  -2.264732060099806e-05  2.564505652021955e-10  2.053458979891304e-09
3.9500  9.975505328583181e-06  -2.214999271401442e-05  2.453110886154460e-10  1.964262614851850e-09
3.9600  9.756446435301137e-06  -2.166358598770711e-05  2.346554789233899e-10  1.878940683932658e-09
3.9700  9.542198004962610e-06  -2.118786059689510e-05  2.244627183367300e-10  1.797324892834454e-09
3.9800  9.332654401346278e-06  -2.072258198288135e-05  2.147127020186193e-10  1.719254257479348e-09
3.9900  9.127712307968332e-06  -2.026752073780243e-05  2.053861984286259e-10  1.644574786475802e-09
4.0000  8.927270677141753e-06  -1.982245249151797e-05  1.964648113892435e-10  1.573139177376395e-09
4.0100  8.731230680154288e-06  -1.938715780098378e-05  1.879309438001232e-10  1.504806526129298e-09
4.0200  8.539495658540450e-06  -1.896142204205446e-05  1.797677629284544e-10  1.439442049150318e-09
4.0300  8.351971076423630e-06  -1.854503530366192e-05  1.719591672070335e-10  1.376916817467361e-09
4.0400  8.168564473904693e-06  -1.813779228431769e-05  1.644897544745272e-10  1.317107502412875e-09
4.0500  7.989185421474200e-06  -1.773949219088809e-05  1.573447915952897e-10  1.259896132362695e-09
4.0600  7.813745475425698e-06  -1.734993863959212e-05  1.505101853988059e-10  1.205169860041459e-09
4.0700  7.642158134248123e-06  -1.696893955917359e-05  1.439724548814432e-10  1.152820739935589e-09
4.0800  7.474338795975809e-06  -1.659630709619937e-05  1.377187046156787e-10  1.102745515374836e-09
4.0900  7.310204716475090e-06  -1.623185752243740e-05  1.317365993143538e-10  1.054845414862381e-09
4.1000  7.149674968646901e-06  -1.587541114426861e-05  1.260143394997840e-10  1.009025957251769e-09
4.1100  6.992670402525281e-06  -1.552679221408807e-05  1.205406382297329e-10  9.651967653864030e-10
4.1200  6.839113606252099e-06  -1.518582884365183e-05  1.153046988343439e-10  9.232713878340039e-10
4.1300  6.688928867908769e-06  -1.485235291932656e-05  1.102961936201141e-10  8.831671283644108e-10
4.1400  6.542042138186123e-06  -1.452620001920034e-05  1.055052434989079e-10  8.448048828343786e-10
4.1500  6.398380993874040e-06  -1.420720933201361e-05  1.009223985018273e-10  8.081089831576303e-10
4.1600  6.257874602152833e-06  -1.389522357787044e-05  9.653861913950328e-11  7.730070480524029e-10
4.1700  6.120453685668784e-06  -1.359008893069090e-05  9.234525857204365e-11  7.394298402720928e-10
4.1800  5.986050488376619e-06  -1.329165494236637e-05  8.833404555346617e-11  7.073111300373907e-10
4.1900  5.854598742132056e-06  -1.299977446858037e-05  8.449706811697707e-11  6.765875644005335e-10
4.2000  5.726033634017974e-06  -1.271430359625838e-05  8.082675796891434e-11  6.471985422839968e-10
4.2100  5.600291774388102e-06  -1.243510157261074e-05  7.731587556057299e-11  6.190860949471512e-10
4.2200  5.477311165612443e-06  -1.216203073573386e-05  7.395749580846754e-11  5.921947716451002e-10
4.2300  5.357031171509039e-06  -1.189495644673536e-05  7.074499443486558e-11  5.664715302541715e-10
4.2400  5.239392487447020e-06  -1.163374702334968e-05  6.767203490164882e-11  5.418656326483255e-10
4.2500  5.124337111106158e-06  -1.137827367501153e-05  6.473255591173018e-11  5.183285446201078e-10
4.2600  5.011808313878554e-06  -1.112841043935505e-05  6.192075945337323e-11  4.958138401487517e-10
4.2700  4.901750612898314e-06  -1.088403412010750e-05  5.923109936383212e-11  4.742771098265986e-10
4.2800  4.794109743685466e-06  -1.064502422634672e-05  5.665827038975428e-11  4.536758732632119e-10
4.2900  4.688832633390588e-06  -1.041126291309250e-05  5.419719772276767e-11  4.339694952944049e-10
4.3000  4.585867374626986e-06  -1.018263492320255e-05  5.184302698961213e-11  4.151191058309072e-10
4.3100  4.485163199877505e-06  -9.959027530544414e-06  4.959111467707078e-11  3.970875231885767e-10
4.3200  4.386670456463367e-06  -9.740330484415291e-06  4.743701897281491e-11  3.798391807489258e-10
4.3300  4.290340582062671e-06  -9.526435955182415e-06  4.537649100409615e-11  3.633400568053046e-10
4.3400  4.196126080766508e-06  -9.317238481117116e-06  4.340546645700479e-11  3.475576074563639e-10
4.3500  4.103980499660875e-06  -9.112634916396424e-06  4.152005755976363e-11  3.324607024144338e-10
4.3600  4.013858405922845e-06  -8.912524380246509e-06  3.971654541424421e-11  3.180195636022035e-10
4.3700  3.925715364419688e-06  -8.716808207202939e-06  3.799137266058026e-11  3.042057064165820e-10
4.3800  3.839507915799917e-06  -8.525389898463195e-06  3.634113646040915e-11  2.909918835438920e-10
4.3900  3.755193555065448e-06  -8.338175074307464e-06  3.476258178490114e-11  2.783520312155666e-10
4.4000  3.672730710614305e-06  -8.155071427564271e-06  3.325259499433758e-11  2.662612177983481e-10
4.4100  3.592078723743540e-06  -7.975988678097989e-06  3.180819769657366e-11  2.546955946175779e-10
4.4200  3.513197828602261e-06  -7.800838528295763e-06  3.042654087227180e-11  2.436323489165836e-10
4.4300  3.436049132584893e-06  -7.629534619531968e-06  2.910489925531841e-11  2.330496588593739e-10
4.4400  3.360594597154990e-06  -7.461992489588654e-06  2.784066595733874e-11  2.229266504878887e-10
4.4500  3.286797019090146e-06  -7.298129531011057e-06  2.663134732570784e-11  2.132433565489013e-10
4.4600  3.214620012138773e-06  -7.137864950377593e-06  2.547455802491446e-11  2.039806771093630e-10
4.4700  3.144027989079682e-06  -6.981119728464262e-06  2.436801633157646e-11  1.951203418825034e-10
4.4800  3.074986144175633e-06  -6.827816581283843e-06  2.330953963382729e-11  1.866448741903773e-10
4.4900  3.007460436012194e-06  -6.677879921980664e-06  2.229704012619624e-11  1.785375564917742e-10
4.5000  2.941417570713466e-06  -6.531235823562120e-06  2.132852069149058e-11  1.707823974074980e-10
